,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
108,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
109,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,99,grey_dark
110,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
111,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,99,grey_dark
112,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,75,grey_dark
113,"[34, 38, 39, 67]","(193, 11, 57)",cyan,0,75,grey_dark
114,"[78, 86, 89, 151]","(193, 11, 57)",cyan,0,75,grey_dark
115,"[80, 88, 90, 155]","(193, 11, 57)",cyan,0,75,grey_dark
116,"[75, 83, 85, 145]","(193, 11, 57)",cyan,0,100,grey_dark
117,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,100,grey_dark
118,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
119,"[75, 83, 85, 146]","(193, 11, 57)",cyan,0,75,grey_dark
